"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","active_days","is_5percent_reduced"
16888593,2022-05-12,"buy","house","freehold",5,"Exeter",895000,2022-05-23,0,"yes"
16899016,2022-05-12,"buy","house","freehold",3,"Coventry",270000,2022-07-13,0,"yes"
16921671,2022-05-14,"buy","house","freehold",4,"Hull",350000,2022-06-16,0,"no"
16923141,2022-05-14,"buy","house","freehold",4,"Plymouth",550000,2022-07-21,0,"no"
16924516,2022-05-16,"buy","house","freehold",3,"Plymouth",225000,2022-06-17,0,"yes"
16942856,2022-05-17,"buy","house","freehold",4,"Uxbridge",999950,2022-07-11,35,"yes"
16942867,2022-05-17,"buy","house","unknown",3,"Leicester",325000,2022-06-17,17,"yes"
16950609,2022-05-18,"buy","house","freehold",5,"Coventry",8e+05,2022-06-15,0,"yes"
16968479,2022-05-18,"buy","house","freehold",2,"Newcastle Upon Tyne",120000,2022-07-07,0,"no"
16972199,2022-05-19,"buy","house","freehold",4,"Reading",450000,2022-06-28,0,"yes"
16980249,2022-05-19,"buy","house","freehold",3,"Leicester",270000,2022-06-20,0,"no"
16982165,2022-05-19,"buy","house","freehold",2,"Cardiff",2e+05,2022-05-19,0,"no"
16986174,2022-05-20,"buy","house","freehold",3,"Sheffield",220000,2022-07-25,0,"no"
16995869,2022-05-21,"buy","house","freehold",3,"Cheltenham",275000,2022-06-28,0,"no"
17002831,2022-05-23,"buy","house","freehold",3,"Bromley",575000,2022-07-06,0,"no"
17004773,2022-05-23,"buy","house","freehold",4,"Warrington",330000,2022-07-14,31,"yes"
17012935,2022-05-23,"buy","house","freehold",4,"Cardiff",520000,2022-07-15,25,"yes"
17024742,2022-05-24,"buy","house","unknown",2,"Newcastle Upon Tyne",230000,2022-07-07,0,"no"
17029357,2022-05-25,"buy","house","freehold",3,"Gillingham",290000,2022-08-15,23,"no"
17039545,2022-05-25,"buy","house","freehold",3,"Luton",475000,2022-07-13,0,"yes"
17065713,2022-05-29,"buy","house","freehold",4,"Harrogate",650000,2022-07-14,0,"no"
17066694,2022-05-29,"buy","house","freehold",3,"Hull",150000,2022-06-19,0,"yes"
17084695,2022-05-30,"buy","house","freehold",3,"Coventry",210000,2022-07-04,0,"yes"
17092920,2022-06-01,"buy","flat","leasehold",2,"Cardiff",249950,2022-06-29,0,"no"
17093414,2022-05-31,"buy","house","freehold",3,"Gillingham",425000,2022-07-15,0,"no"
17101477,2022-05-31,"buy","house","freehold",4,"Mansfield",680000,2022-06-22,0,"no"
17101550,2022-05-31,"buy","house","unknown",3,"Lincoln",260000,2022-07-20,0,"yes"
17115202,2022-06-02,"buy","flat","leasehold",1,"Plymouth",115000,2022-07-08,0,"yes"
17063284,2022-05-27,"buy","house","freehold",4,"Cardiff",299950,2022-07-13,0,"no"
17069619,2022-05-30,"buy","house","freehold",4,"Reading",530000,2022-08-11,24,"yes"
17080158,2022-05-30,"buy","house","freehold",3,"Coventry",260000,2022-06-23,0,"no"
17087804,2022-05-31,"buy","house","freehold",5,"Leicester",325000,2022-07-20,0,"no"
17108403,2022-06-01,"buy","house","freehold",3,"Wolverhampton",320000,2022-07-13,0,"yes"
17108687,2022-06-01,"buy","house","freehold",2,"Bromley",550000,2022-06-14,0,"no"
17115162,2022-06-03,"buy","flat","leasehold",2,"Brighton",535000,2022-07-26,27,"no"
17115457,2022-06-03,"buy","house","freehold",2,"Dartford",374995,2022-06-30,16,"no"
17144447,2022-06-07,"buy","house","freehold",5,"Newcastle Upon Tyne",395000,2022-08-04,0,"yes"
17155229,2022-06-07,"buy","house","freehold",4,"Cardiff",350000,2022-06-17,0,"no"
17250513,2022-06-17,"buy","house","freehold",3,"Plymouth",175000,2022-06-27,0,"yes"
17255565,2022-06-17,"buy","house","freehold",3,"Plymouth",210000,2022-07-13,0,"no"
17262854,2022-06-18,"buy","flat","leasehold",2,"Cardiff",3e+05,2022-08-01,0,"yes"
17274381,2022-06-20,"buy","house","freehold",3,"Barnet",625000,2022-06-21,0,"no"
17278028,2022-06-20,"buy","house","freehold",4,"Coventry",255000,2022-08-12,0,"no"
17279720,2022-06-20,"buy","flat","leasehold",2,"Richmond",749950,2022-08-09,34,"yes"
17282862,2022-06-21,"buy","house","unknown",3,"Leicester",325000,2022-08-02,28,"yes"
17296667,2022-06-21,"buy","house","freehold",4,"Basildon",415000,2022-07-20,16,"yes"
17307970,2022-06-22,"buy","house","freehold",3,"Uxbridge",899950,2022-08-22,26,"yes"
17311121,2022-06-22,"buy","house","freehold",3,"Mansfield",150000,2022-08-18,0,"yes"
16308772,2022-03-11,"buy","house","freehold",3,"Plymouth",170000,2022-07-02,0,"no"
16315891,2022-03-12,"buy","house","freehold",3,"Brighton",7e+05,2022-07-06,1,"no"
16324948,2022-03-14,"buy","house","freehold",4,"Leicester",375000,2022-03-29,0,"no"
16339725,2022-03-16,"buy","flat","leasehold",1,"Ilford",250000,2022-04-06,0,"no"
16340751,2022-03-16,"buy","house","unknown",2,"Ilford",495000,2022-04-08,0,"no"
16358923,2021-08-20,"buy","flat","leasehold",2,"Sheffield",140000,2021-09-24,0,"yes"
16364389,2022-03-18,"buy","flat","leasehold",2,"Sheffield",285000,2022-05-12,0,"no"
16375049,2022-03-18,"buy","flat","leasehold",2,"Sheffield",130000,2022-07-08,0,"no"
16377280,2022-03-18,"buy","house","unknown",3,"Cardiff",325000,2022-04-04,0,"yes"
16379864,2022-03-18,"buy","flat","leasehold",1,"Luton",160000,2022-07-20,106,"yes"
16383179,2022-03-20,"buy","house","freehold",3,"Ilford",650000,2022-07-02,0,"yes"
16388518,2022-03-21,"buy","flat","leasehold",2,"Ilford",234995,2022-04-29,0,"no"
16400715,2022-03-22,"buy","house","freehold",3,"Barnet",8e+05,2022-08-22,16,"no"
16409056,2022-03-22,"buy","house","freehold",5,"Coventry",675000,2022-06-27,0,"no"
16427312,2022-03-24,"buy","flat","leasehold",2,"Ilford",325000,2022-05-06,0,"yes"
16428385,2022-03-24,"buy","flat","leasehold",2,"Chelmsford",285000,2022-06-01,54,"no"
16429573,2022-03-25,"buy","flat","leasehold",1,"Uxbridge",235000,2022-06-27,0,"no"
16433399,2022-03-24,"buy","house","freehold",5,"Surbiton",1500000,2022-04-07,0,"no"
16442729,2022-03-25,"buy","house","freehold",3,"Luton",389950,2022-04-05,0,"yes"
16448152,2021-11-04,"buy","house","freehold",4,"Reading",7e+05,2021-11-16,0,"no"
16448303,2022-03-26,"buy","house","freehold",5,"Reading",1025000,2022-05-10,0,"yes"
16460580,2022-03-28,"buy","flat","freehold",2,"Gillingham",199995,2022-04-09,0,"no"
16461267,2022-03-28,"buy","house","freehold",3,"Gloucester",625000,2022-04-11,0,"no"
16474527,2022-03-29,"buy","house","freehold",2,"Cardiff",289999,2022-07-13,19,"no"
16477150,2022-03-30,"buy","house","freehold",3,"Barnet",610000,2022-04-16,0,"no"
16479536,2022-03-30,"buy","house","freehold",3,"Coventry",450000,2022-08-10,0,"no"
16494341,2022-03-03,"buy","house","freehold",5,"Reading",595000,2022-03-22,0,"yes"
16503525,2022-04-01,"buy","house","freehold",4,"Warrington",450000,2022-04-27,0,"no"
16505885,2021-12-23,"buy","flat","leasehold",1,"Reading",210000,2022-01-27,0,"no"
16535564,2022-04-04,"buy","house","freehold",3,"Plymouth",170000,2022-04-13,0,"yes"
16546007,2022-04-06,"buy","flat","leasehold",2,"Salford",235000,2022-06-01,0,"no"
16559374,2022-04-07,"buy","house","unknown",3,"Basildon",450000,2022-06-27,0,"yes"
16572179,2022-04-08,"buy","flat","leasehold",2,"Leicester",180000,2022-05-20,0,"yes"
16572759,2022-04-08,"buy","house","freehold",3,"Mansfield",2e+05,2022-08-06,0,"no"
16572811,2022-04-08,"buy","house","freehold",4,"Newcastle Upon Tyne",250000,2022-05-24,32,"yes"
16572843,2022-04-08,"buy","flat","unknown",0,"Cardiff",120000,2022-08-18,0,"no"
16581234,2022-04-08,"buy","house","freehold",4,"Dartford",525000,2022-05-08,0,"no"
16586530,2022-04-08,"buy","house","freehold",5,"Wolverhampton",450000,2022-06-13,0,"yes"
16591409,2022-04-09,"buy","house","freehold",3,"Hull",180000,2022-04-19,0,"no"
16596371,2022-04-11,"buy","house","freehold",3,"Lincoln",2e+05,2022-08-02,0,"yes"
16597957,2022-04-10,"buy","house","freehold",5,"Leicester",550000,2022-04-27,0,"no"
16607096,2022-04-12,"buy","house","freehold",3,"Ilford",450000,2022-08-25,0,"no"
16623093,2022-04-13,"buy","house","unknown",3,"Lincoln",350000,2022-08-08,88,"yes"
16634357,2022-04-14,"buy","house","freehold",4,"Reading",550000,2022-07-11,32,"yes"
16641685,2022-04-14,"buy","house","freehold",5,"Leicester",475000,2022-05-18,0,"yes"
16650966,2022-04-16,"buy","house","freehold",4,"Gillingham",485000,2022-05-12,0,"no"
16662238,2022-04-19,"buy","house","freehold",2,"Stoke On Trent",140000,2022-06-14,0,"no"
16662521,2022-04-19,"buy","house","freehold",4,"Leicester",650000,2022-05-11,0,"no"
16664672,2022-04-19,"buy","house","freehold",4,"Bromley",1e+06,2022-08-24,118,"yes"
16681639,2022-04-21,"buy","flat","leasehold",1,"Ilford",250000,2022-04-29,0,"yes"
16682283,2022-04-20,"buy","house","freehold",3,"Harrogate",279950,2022-05-11,0,"yes"
16682839,2022-04-21,"buy","house","freehold",3,"Bromley",425000,2022-04-26,0,"no"
16693963,2022-04-21,"buy","house","freehold",3,"Brighton",8e+05,2022-06-08,0,"no"
16703313,2022-04-22,"buy","flat","leasehold",1,"Sheffield",120000,2022-06-27,0,"no"
16738053,2022-04-26,"buy","house","freehold",3,"Bath",374950,2022-06-28,0,"no"
16738514,2022-04-26,"buy","flat","leasehold",1,"Harrogate",288000,2022-05-09,0,"yes"
2036579,2021-03-31,"buy","house","freehold",2,"Hull",120000,2021-04-03,3,"no"
17264245,2022-06-17,"buy","house","freehold",5,"Bromley",850000,2022-07-15,0,"yes"
17282232,2022-06-20,"buy","flat","leasehold",2,"Brighton",425000,2022-07-20,0,"yes"
17283991,2022-06-21,"buy","house","freehold",3,"Warrington",425000,2022-08-02,0,"yes"
17285879,2022-06-20,"buy","house","freehold",3,"Uxbridge",575000,2022-07-05,0,"no"
17294554,2022-06-21,"buy","flat","leasehold",2,"Uxbridge",3e+05,2022-07-05,0,"yes"
17303136,2022-06-21,"buy","flat","leasehold",2,"Cardiff",160000,2022-08-19,0,"no"
17305732,2022-06-21,"buy","house","freehold",5,"Leicester",425000,2022-07-28,20,"yes"
17334850,2022-06-24,"buy","house","freehold",5,"Lincoln",8e+05,2022-08-25,0,"yes"
17337756,2022-06-24,"buy","house","freehold",4,"Cardiff",495000,2022-07-01,0,"no"
16172676,2022-02-25,"buy","flat","leasehold",2,"Watford",260000,2022-03-24,0,"no"
16176183,2022-02-26,"buy","house","freehold",3,"Reading",450000,2022-04-06,0,"no"
16180322,2022-02-28,"buy","house","freehold",2,"Cardiff",250000,2022-05-06,0,"no"
16185606,2022-02-28,"buy","house","freehold",2,"Leicester",260000,2022-04-08,22,"no"
16188945,2022-03-01,"buy","house","freehold",3,"Salford",295000,2022-03-14,0,"yes"
16202979,2022-03-01,"buy","house","freehold",3,"Bromley",6e+05,2022-03-31,0,"no"
16231568,2022-02-26,"buy","flat","leasehold",1,"Cardiff",140000,2022-08-16,0,"no"
16267351,2022-03-08,"buy","house","freehold",2,"Bath",615000,2022-07-25,0,"no"
16269447,2022-01-25,"buy","flat","leasehold",1,"Salford",130000,2022-02-08,0,"no"
16281842,2022-03-09,"buy","house","freehold",4,"Leicester",425000,2022-07-25,0,"no"
17897172,2022-08-19,"buy","house","freehold",4,"Sheffield",351995,2022-08-26,0,"no"
15544994,2021-12-21,"buy","house","freehold",3,"Reading",5e+05,2022-01-06,0,"no"
15556643,2021-12-22,"buy","house","unknown",3,"Coventry",315000,2022-01-24,0,"yes"
15561191,2021-12-23,"buy","flat","leasehold",2,"Sheffield",260000,2022-01-27,0,"no"
15574512,2021-12-26,"buy","house","freehold",2,"Stoke On Trent",185000,2022-04-01,56,"yes"
15592653,2021-10-22,"buy","flat","leasehold",1,"Watford",3e+05,2022-01-04,0,"no"
15594806,2022-01-04,"buy","house","freehold",4,"Ilford",750000,2022-01-23,8,"yes"
15644241,2022-01-10,"buy","house","freehold",3,"Stoke On Trent",180000,2022-06-30,0,"no"
15654950,2022-01-10,"buy","house","freehold",3,"Gillingham",375000,2022-01-28,0,"no"
15660028,2022-01-11,"buy","house","freehold",3,"Harrogate",315000,2022-03-29,0,"no"
15688405,2022-01-14,"buy","flat","leasehold",1,"Brighton",280000,2022-06-17,127,"yes"
15698197,2022-01-17,"buy","house","freehold",3,"Plymouth",230000,2022-01-28,0,"no"
15699127,2022-01-17,"buy","flat","leasehold",2,"Coventry",285000,2022-02-08,0,"yes"
15713730,2022-01-18,"buy","house","freehold",3,"Hull",180000,2022-03-07,0,"yes"
15725946,2022-01-19,"buy","house","unknown",4,"Bromley",715000,2022-03-01,21,"yes"
15733775,2022-01-05,"buy","house","freehold",3,"Dartford",425000,2022-01-24,0,"yes"
15777795,2021-11-16,"buy","house","freehold",4,"Warrington",5e+05,2022-01-25,0,"no"
15785493,2021-10-29,"buy","house","unknown",2,"Warrington",210000,2022-07-17,0,"no"
15786061,2021-10-11,"buy","house","freehold",3,"Wolverhampton",185000,2022-02-17,0,"no"
15786507,2021-08-07,"buy","house","freehold",2,"Bath",430000,2022-03-17,0,"no"
15787159,2021-10-15,"buy","house","freehold",3,"Wolverhampton",295000,2022-05-05,37,"no"
15788570,2021-07-12,"buy","flat","leasehold",2,"Harrogate",289950,2022-04-02,0,"no"
15792487,2021-09-14,"buy","house","freehold",2,"Wolverhampton",299950,2022-02-04,0,"no"
15798946,2021-12-03,"buy","flat","leasehold",2,"Salford",245000,2021-12-03,0,"no"
15845047,2022-01-24,"buy","flat","leasehold",2,"Leicester",150000,2022-03-30,0,"yes"
15864016,2022-01-26,"buy","house","freehold",3,"Reading",479950,2022-02-11,0,"no"
15865827,2022-01-25,"buy","house","freehold",3,"Cardiff",239995,2022-01-25,0,"no"
15883381,2022-01-27,"buy","house","freehold",4,"Coventry",4e+05,2022-07-12,75,"no"
15907349,2022-01-31,"buy","house","freehold",3,"Sheffield",225000,2022-02-14,0,"yes"
15921313,2022-02-01,"buy","flat","leasehold",2,"Cardiff",179950,2022-07-14,138,"no"
15928829,2022-02-01,"buy","flat","leasehold",2,"Watford",405000,2022-02-03,0,"no"
15966694,2022-02-05,"buy","house","freehold",3,"Chelmsford",375000,2022-03-08,0,"no"
15982982,2022-02-07,"buy","house","freehold",4,"Wolverhampton",250000,2022-03-19,0,"no"
15993850,2022-02-08,"buy","house","freehold",3,"Sheffield",345000,2022-03-28,0,"yes"
15995416,2022-02-07,"buy","house","freehold",2,"Stoke On Trent",140000,2022-03-16,16,"yes"
16019125,2022-02-10,"buy","house","freehold",3,"Sheffield",9e+05,2022-02-12,0,"yes"
16024296,2022-02-10,"buy","house","freehold",3,"Warrington",210000,2022-08-10,75,"no"
16025689,2022-02-11,"buy","flat","leasehold",2,"Cardiff",249950,2022-08-18,149,"yes"
16040506,2022-02-12,"buy","house","freehold",3,"Coventry",385000,2022-03-07,0,"no"
16046819,2022-02-14,"buy","flat","leasehold",1,"Watford",279950,2022-04-12,0,"no"
16052726,2022-02-14,"buy","flat","leasehold",1,"Surbiton",299950,2022-07-27,105,"yes"
16060355,2022-02-15,"buy","house","freehold",3,"Lincoln",150000,2022-03-17,0,"yes"
16066675,2022-02-15,"buy","house","freehold",4,"Reading",8e+05,2022-02-24,0,"no"
16068321,2022-02-16,"buy","house","freehold",2,"Mansfield",120000,2022-05-31,0,"no"
16071089,2022-02-04,"buy","house","freehold",4,"Lincoln",325000,2022-03-23,0,"no"
16107051,2022-02-18,"buy","house","freehold",3,"Reading",4e+05,2022-07-22,0,"no"
16109088,2022-02-18,"buy","flat","leasehold",1,"Exeter",175000,2022-03-05,0,"yes"
16137471,2022-02-23,"buy","flat","leasehold",1,"Gillingham",225000,2022-04-07,24,"yes"
16139265,2022-01-12,"buy","flat","leasehold",2,"Reading",230000,2022-02-08,21,"yes"
16139627,2021-11-05,"buy","house","freehold",4,"Reading",7e+05,2022-01-18,0,"no"
16150833,2021-07-01,"buy","flat","leasehold",2,"Reading",250000,2021-09-16,0,"no"
16159089,2022-02-24,"buy","flat","leasehold",1,"Chelmsford",180000,2022-03-10,0,"yes"
2465164,2022-06-07,"buy","house","freehold",2,"Barnet",450000,2022-08-24,0,"no"
17241878,2022-06-16,"buy","house","freehold",5,"Plymouth",1500000,2022-07-20,21,"yes"
17246120,2022-06-16,"buy","flat","leasehold",2,"Salford",275000,2022-07-29,0,"no"
17248422,2022-06-16,"buy","house","unknown",2,"Plymouth",280000,2022-07-01,11,"yes"
17250480,2022-06-16,"buy","house","freehold",3,"Mansfield",2e+05,2022-07-04,0,"yes"
17255192,2021-09-06,"buy","flat","leasehold",1,"Ilford",325000,2021-10-21,0,"yes"
17281272,2022-06-20,"buy","house","unknown",3,"Leicester",425000,2022-07-04,0,"yes"
17306091,2022-06-21,"buy","house","freehold",5,"Gloucester",415000,2022-08-05,0,"no"
17311841,2022-06-23,"buy","house","freehold",3,"Plymouth",215000,2022-08-23,43,"yes"
17316843,2022-06-22,"buy","house","freehold",3,"Coventry",215000,2022-07-06,0,"no"
17321756,2022-06-23,"buy","house","freehold",3,"Gloucester",280000,2022-07-26,0,"no"
14180182,2021-07-14,"buy","flat","leasehold",2,"Coventry",125000,2021-10-25,0,"no"
14184812,2021-07-13,"buy","house","freehold",2,"Wolverhampton",190000,2021-09-28,0,"no"
14193651,2021-07-15,"buy","house","freehold",3,"Bromley",475000,2021-09-16,0,"no"
14213646,2021-07-15,"buy","house","freehold",3,"Reading",310000,2021-11-25,0,"no"
14215616,2021-07-15,"buy","flat","leasehold",1,"Reading",225000,2021-08-20,0,"yes"
14215701,2021-07-16,"buy","flat","leasehold",2,"Watford",135000,2022-03-14,0,"no"
14222899,2021-07-19,"buy","house","freehold",2,"Gillingham",250000,2021-08-03,0,"no"
14229825,2021-07-19,"buy","house","freehold",3,"Chelmsford",452500,2021-10-01,0,"no"
14276124,2021-07-23,"buy","flat","leasehold",2,"Luton",150000,2022-04-14,245,"yes"
14284607,2021-07-24,"buy","flat","leasehold",1,"Cardiff",145000,2021-10-19,0,"no"
14295746,2021-07-26,"buy","flat","leasehold",1,"Watford",268000,2021-08-11,0,"no"
14305232,2021-07-26,"buy","flat","leasehold",2,"Gillingham",159000,2021-08-26,31,"no"
14308820,2021-07-27,"buy","house","unknown",3,"Lincoln",385000,2021-11-26,50,"no"
14321161,2021-07-27,"buy","house","freehold",4,"Reading",540000,2021-08-10,0,"no"
14324822,2021-07-29,"buy","house","freehold",3,"Lincoln",240000,2021-07-29,0,"no"
14325451,2021-07-29,"buy","flat","leasehold",2,"Uxbridge",289999,2021-09-28,0,"no"
14330102,2021-07-29,"buy","flat","leasehold",1,"Leicester",115000,2022-04-01,0,"no"
17292961,2022-06-21,"buy","house","freehold",4,"Warrington",5e+05,2022-07-07,0,"yes"
17302744,2022-06-21,"buy","house","freehold",4,"Luton",5e+05,2022-07-14,16,"yes"
17303174,2022-06-21,"buy","flat","leasehold",2,"Chelmsford",260000,2022-06-21,0,"no"
17326535,2022-06-24,"buy","house","freehold",2,"Coventry",245000,2022-07-25,0,"no"
17336625,2022-06-24,"buy","house","freehold",4,"Leicester",535000,2022-07-09,0,"yes"
17345753,2022-06-25,"buy","house","freehold",2,"Bath",3e+05,2022-07-19,0,"yes"
17351307,2022-06-27,"buy","flat","leasehold",1,"Uxbridge",360000,2022-07-05,0,"yes"
17356610,2022-06-27,"buy","house","freehold",3,"Hull",135000,2022-07-21,0,"yes"
17361495,2022-06-27,"buy","house","freehold",3,"Cardiff",3e+05,2022-07-25,0,"no"
17366577,2021-05-10,"buy","flat","leasehold",2,"Reading",280000,2022-01-21,0,"no"
17369002,2022-06-28,"buy","house","freehold",2,"Cardiff",3e+05,2022-08-27,59,"no"
17374417,2022-06-28,"buy","house","freehold",3,"Coventry",3e+05,2022-07-12,0,"no"
17388946,2022-06-24,"buy","house","freehold",2,"Reading",325000,2022-07-12,0,"yes"
17392445,2022-06-30,"buy","house","freehold",3,"Coventry",240000,2022-08-05,0,"no"
17401674,2022-06-30,"buy","flat","leasehold",2,"Salford",279945,2022-08-24,0,"no"
17284311,2022-06-21,"buy","house","freehold",2,"Bromley",420000,2022-07-18,14,"yes"
17307685,2022-06-22,"buy","house","freehold",3,"Mansfield",285000,2022-07-18,0,"yes"
17319507,2022-06-23,"buy","house","freehold",2,"Leicester",150000,2022-07-11,0,"yes"
17327086,2022-06-23,"buy","flat","leasehold",1,"Cardiff",170000,2022-07-19,0,"no"
17338365,2022-06-25,"buy","house","freehold",3,"Leicester",240000,2022-07-26,0,"no"
17342483,2022-06-25,"buy","house","freehold",4,"Ilford",1e+06,2022-07-19,0,"yes"
17344555,2022-06-25,"buy","house","freehold",4,"Chelmsford",575000,2022-07-18,0,"no"
17362072,2022-06-24,"buy","flat","leasehold",1,"Coventry",165000,2022-08-12,0,"no"
17363339,2022-04-27,"buy","house","unknown",4,"Reading",675000,2022-05-20,0,"no"
17364687,2022-04-07,"buy","house","freehold",2,"Reading",440000,2022-05-26,30,"no"
17387888,2022-06-30,"buy","flat","leasehold",0,"Sheffield",102000,2022-08-19,42,"no"
17390671,2022-06-29,"buy","house","freehold",3,"Bath",415000,2022-08-01,0,"no"
17391914,2022-06-29,"buy","house","freehold",3,"Wolverhampton",250000,2022-08-26,0,"no"
17398818,2022-06-30,"buy","flat","leasehold",2,"Surbiton",6e+05,2022-08-23,0,"no"
17417643,2022-07-02,"buy","flat","leasehold",1,"Ilford",350000,2022-08-19,31,"yes"
12988003,2021-03-22,"buy","house","freehold",2,"Coventry",190000,2021-04-07,0,"yes"
13015309,2021-03-22,"buy","flat","leasehold",1,"Chelmsford",340000,2021-04-26,0,"no"
13015727,2021-03-24,"buy","flat","leasehold",1,"Ilford",260000,2021-04-21,0,"no"
13028396,2021-03-23,"buy","flat","leasehold",2,"Warrington",199950,2021-05-10,0,"no"
13035750,2021-03-19,"buy","house","freehold",2,"Cheltenham",278500,2021-03-31,0,"no"
13040699,2021-03-24,"buy","house","unknown",3,"Gloucester",675000,2021-04-16,0,"no"
13050024,2021-02-18,"buy","flat","leasehold",2,"Plymouth",125000,2021-08-11,0,"no"
