"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","revised_asking_price"
14006211,2021-06-25,"buy","flat","leasehold",2,"Reading",270000,2021-11-05,250000
14006779,2021-06-25,"buy","house","freehold",2,"Cheltenham",2e+05,2021-07-08,190000
14030425,2021-06-30,"buy","house","freehold",5,"Leicester",325000,2021-07-23,3e+05
14034703,2021-06-28,"buy","flat","leasehold",2,"Harrogate",350000,2021-10-05,325000
14042715,2021-06-28,"buy","house","freehold",3,"Plymouth",750000,2021-12-15,7e+05
12197657,2021-01-02,"buy","house","freehold",3,"Leicester",240000,2021-01-28,230000
12201013,2021-01-04,"buy","flat","leasehold",2,"Wolverhampton",350000,2021-01-29,3e+05
12217653,2021-01-05,"buy","house","freehold",5,"Leicester",6e+05,2021-03-17,550000
12260198,2021-01-08,"buy","flat","leasehold",2,"Luton",2e+05,2021-03-29,180000
12313623,2021-01-13,"buy","house","freehold",3,"Luton",260000,2021-04-23,255000
12320303,2021-01-14,"buy","house","freehold",2,"Reading",280000,2021-01-19,270000
12324768,2021-01-15,"buy","house","freehold",4,"Exeter",475000,2021-01-30,465000
12336291,2021-01-18,"buy","house","freehold",4,"Uxbridge",765000,2021-02-03,724950
12344416,2021-01-19,"buy","house","freehold",3,"Plymouth",190000,2021-07-05,140000
12345057,2021-01-19,"buy","flat","leasehold",1,"Richmond",455000,2021-03-09,425000
12359865,2021-01-20,"buy","flat","leasehold",1,"Barnet",270000,2021-02-12,255000
12367725,2021-01-21,"buy","house","freehold",3,"Cardiff",185000,2021-03-01,180000
12373545,2021-01-21,"buy","house","unknown",2,"Plymouth",250000,2021-04-29,235000
12382347,2021-01-21,"buy","flat","leasehold",2,"Watford",365000,2021-02-16,350000
12396210,2021-01-23,"buy","flat","leasehold",1,"Uxbridge",265000,2021-03-03,240000
12399420,2021-01-24,"buy","flat","leasehold",2,"Surbiton",410000,2021-02-07,4e+05
12418525,2021-01-26,"buy","flat","leasehold",2,"Ilford",375000,2021-03-26,350000
12422962,2021-01-26,"buy","house","unknown",4,"Leicester",6e+05,2021-03-25,595000
12423645,2021-01-25,"buy","house","freehold",3,"Coventry",360000,2021-03-20,355000
12429124,2021-01-26,"buy","house","freehold",3,"Sheffield",160000,2021-04-10,156000
12436988,2021-01-27,"buy","house","freehold",3,"Exeter",290000,2021-07-21,270000
12442744,2021-01-28,"buy","house","freehold",2,"Reading",275000,2021-02-24,265000
12461061,2021-01-29,"buy","flat","leasehold",1,"Plymouth",130000,2021-03-04,120000
12470495,2021-01-29,"buy","flat","leasehold",1,"Cardiff",162500,2021-08-20,147500
12471034,2021-02-01,"buy","house","freehold",4,"Basildon",610000,2021-03-13,590000
12488707,2021-02-02,"buy","house","freehold",4,"Luton",540000,2021-10-27,5e+05
12489155,2021-02-01,"buy","house","unknown",2,"Sheffield",190000,2021-02-25,185000
12522150,2021-02-05,"buy","house","freehold",4,"Bromley",575000,2021-04-01,550000
12537558,2021-02-06,"buy","house","unknown",2,"Coventry",310000,2021-04-26,3e+05
12544374,2021-02-08,"buy","house","freehold",3,"Plymouth",150000,2021-03-01,145000
12545705,2021-02-08,"buy","house","freehold",4,"Barnet",7e+05,2021-04-08,680000
12568666,2021-02-09,"buy","house","unknown",3,"Hull",165000,2021-03-12,155000
12569901,2021-02-10,"buy","house","freehold",4,"Coventry",275000,2021-08-09,250000
12576619,2021-02-10,"buy","house","freehold",3,"Cardiff",280000,2021-03-16,270000
12585170,2021-02-09,"buy","house","freehold",2,"Leicester",175000,2021-03-26,170000
12612884,2021-02-15,"buy","flat","leasehold",1,"Cardiff",160000,2021-05-18,150000
12642117,2021-02-16,"buy","flat","leasehold",2,"Leicester",129500,2021-02-26,125000
12661875,2021-02-19,"buy","house","freehold",5,"Leicester",1150000,2021-04-02,1075000
12678955,2021-02-19,"buy","flat","leasehold",1,"Chelmsford",180000,2021-03-08,175000
12683685,2021-02-22,"buy","house","freehold",3,"Coventry",285000,2021-03-08,275000
12690523,2021-02-23,"buy","house","freehold",2,"Basildon",270000,2021-04-01,268000
12698797,2021-02-22,"buy","house","freehold",2,"Lincoln",140000,2021-04-14,130000
12706871,2021-02-24,"buy","house","freehold",3,"Barnet",775000,2021-03-03,750000
12728697,2021-02-25,"buy","house","freehold",3,"Plymouth",185000,2021-03-04,180000
12729390,2021-02-26,"buy","house","freehold",3,"Harrogate",280000,2021-06-24,269950
12746565,2021-02-26,"buy","house","freehold",4,"Plymouth",550000,2021-03-17,525000
12756182,2021-03-01,"buy","flat","leasehold",2,"Sheffield",150000,2021-05-26,145000
12759799,2021-03-01,"buy","house","freehold",3,"Watford",450000,2021-04-07,425000
12794559,2021-03-05,"buy","house","freehold",5,"Dartford",850000,2021-10-11,825000
12809140,2021-03-06,"buy","house","freehold",3,"Cardiff",210000,2021-03-12,2e+05
12815727,2021-03-06,"buy","house","freehold",4,"Stoke On Trent",325000,2021-07-29,3e+05
12825607,2021-03-08,"buy","flat","leasehold",1,"Uxbridge",270000,2021-05-26,250000
12834750,2021-03-09,"buy","flat","leasehold",2,"Newcastle Upon Tyne",320000,2021-04-22,3e+05
12849747,2021-03-10,"buy","flat","leasehold",2,"Bromley",325000,2021-04-21,3e+05
12874343,2021-03-11,"buy","house","freehold",4,"Mansfield",525000,2021-03-25,515000
12904443,2021-03-15,"buy","flat","leasehold",2,"Surbiton",425000,2021-03-30,399950
12904979,2021-03-15,"buy","flat","leasehold",1,"Uxbridge",3e+05,2021-08-19,2e+05
12908538,2021-03-15,"buy","flat","leasehold",2,"Richmond",415000,2021-04-07,390000
12930395,2021-03-15,"buy","flat","leasehold",2,"Bath",370000,2021-04-27,350000
12990869,2021-03-22,"buy","flat","leasehold",2,"Surbiton",655000,2021-04-06,635000
12990948,2021-03-22,"buy","house","freehold",3,"Sheffield",2e+05,2021-05-17,180000
13002326,2021-03-23,"buy","flat","leasehold",2,"Barnet",325000,2021-04-20,315000
13002585,2021-03-23,"buy","house","freehold",4,"Leicester",290000,2021-04-20,275000
13050022,2021-03-25,"buy","house","unknown",3,"Mansfield",215000,2021-05-04,195000
13061201,2021-03-26,"buy","flat","leasehold",1,"Plymouth",110000,2021-06-17,1e+05
16137502,2022-02-22,"buy","house","freehold",3,"Chelmsford",9e+05,2022-03-04,8e+05
16139692,2022-02-22,"buy","house","freehold",4,"Chelmsford",595000,2022-04-21,580000
16147226,2022-02-24,"buy","flat","leasehold",2,"Reading",3e+05,2022-03-07,285000
16148275,2022-02-23,"buy","house","freehold",3,"Coventry",130000,2022-03-08,120000
16150760,2021-07-19,"buy","flat","leasehold",2,"Reading",260000,2021-08-10,250000
16151591,2022-02-24,"buy","house","freehold",4,"Wolverhampton",195000,2022-03-11,189995
16799863,2022-05-03,"buy","house","freehold",3,"Bath",520000,2022-05-24,5e+05
16803475,2022-05-03,"buy","house","freehold",5,"Dartford",575000,2022-05-23,535000
16829413,2022-05-06,"buy","house","freehold",3,"Plymouth",375000,2022-05-09,365000
16832695,2022-05-06,"buy","house","freehold",4,"Sheffield",480000,2022-07-22,460000
16840907,2022-05-06,"buy","house","freehold",3,"Wolverhampton",260000,2022-06-13,245000
16843494,2022-05-06,"buy","house","freehold",5,"Newcastle Upon Tyne",575000,2022-05-25,550000
16847796,2022-05-07,"buy","house","freehold",3,"Reading",375000,2022-07-29,343000
16848675,2022-05-06,"buy","house","freehold",4,"Stoke On Trent",325000,2022-05-20,3e+05
16856203,2022-05-09,"buy","house","freehold",3,"Dartford",475000,2022-05-27,450000
16863286,2022-05-09,"buy","house","freehold",2,"Chelmsford",385000,2022-06-29,350000
16864025,2022-05-09,"buy","house","freehold",4,"Harrogate",825000,2022-07-05,8e+05
16870983,2022-05-10,"buy","house","freehold",3,"Chelmsford",4e+05,2022-05-20,375000
16902912,2022-05-13,"buy","house","freehold",4,"Basildon",810000,2022-06-07,760000
16904186,2022-05-12,"buy","house","freehold",3,"Gillingham",550000,2022-08-19,5e+05
16908281,2022-05-12,"buy","house","unknown",3,"Plymouth",210000,2022-06-08,2e+05
16915637,2022-05-13,"buy","house","freehold",2,"Leicester",199950,2022-07-04,180000
16916430,2022-05-13,"buy","flat","leasehold",2,"Cardiff",210000,2022-06-17,2e+05
16925173,2022-05-16,"buy","house","freehold",2,"Warrington",185000,2022-05-23,135000
16941557,2022-05-16,"buy","house","unknown",3,"Lincoln",280000,2022-06-30,270000
16954589,2022-05-17,"buy","house","freehold",4,"Luton",475000,2022-06-10,450000
16977250,2022-05-19,"buy","house","freehold",3,"Chelmsford",380000,2022-06-13,370000
16986339,2022-05-20,"buy","house","unknown",3,"Lincoln",3e+05,2022-07-01,280000
16987658,2022-05-20,"buy","house","freehold",4,"Gloucester",415000,2022-07-22,410000
17008619,2022-05-24,"buy","flat","leasehold",2,"Salford",3e+05,2022-06-17,285000
17009026,2022-05-24,"buy","house","freehold",2,"Coventry",125000,2022-07-06,115000
17014109,2022-05-23,"buy","flat","leasehold",2,"Coventry",150000,2022-07-01,147500
17018585,2022-05-24,"buy","flat","leasehold",1,"Salford",2e+05,2022-06-17,190000
14815498,2021-09-22,"buy","flat","unknown",1,"Reading",250000,2021-12-23,2e+05
14828852,2021-09-24,"buy","house","freehold",3,"Salford",180000,2021-10-15,170000
14850383,2021-09-27,"buy","flat","leasehold",1,"Leicester",120000,2021-11-03,115000
14867569,2021-09-27,"buy","house","freehold",5,"Basildon",9e+05,2021-10-22,850000
14871613,2021-09-29,"buy","house","freehold",3,"Sheffield",580000,2021-10-18,565000
14875671,2021-09-28,"buy","house","freehold",4,"Mansfield",750000,2022-02-08,725000
14875683,2021-09-29,"buy","house","freehold",4,"Gillingham",585000,2021-11-04,550000
14875831,2021-09-29,"buy","flat","leasehold",2,"Cardiff",175000,2022-02-17,165000
14877448,2021-09-29,"buy","house","freehold",3,"Sheffield",170000,2021-11-05,160000
14912000,2021-10-04,"buy","flat","leasehold",2,"Surbiton",425000,2022-01-28,375000
14917348,2021-10-05,"buy","house","unknown",2,"Newcastle Upon Tyne",160000,2022-01-10,155000
14964260,2021-10-08,"buy","house","freehold",3,"Warrington",295000,2021-11-26,275000
14966176,2021-10-08,"buy","house","freehold",2,"Plymouth",205000,2021-11-04,190000
14989676,2021-10-12,"buy","house","unknown",4,"Newcastle Upon Tyne",160000,2022-05-14,135000
15009685,2021-10-14,"buy","house","freehold",2,"Newcastle Upon Tyne",115000,2021-11-08,110000
15014890,2021-10-14,"buy","house","freehold",3,"Leicester",325000,2022-02-02,3e+05
15036341,2021-10-17,"buy","house","freehold",4,"Coventry",3e+05,2021-10-26,290000
16970825,2022-05-19,"buy","house","freehold",2,"Plymouth",170000,2022-07-19,160000
16988755,2022-05-20,"buy","house","freehold",2,"Dartford",550000,2022-07-27,525000
16988822,2022-05-20,"buy","house","freehold",3,"Newcastle Upon Tyne",120000,2022-08-02,115000
16989477,2022-05-20,"buy","house","freehold",3,"Leicester",239950,2022-06-22,229950
16990027,2022-05-20,"buy","flat","unknown",0,"Basildon",120000,2022-05-27,115000
17018527,2022-05-25,"buy","flat","leasehold",2,"Ilford",350000,2022-07-25,340000
17019301,2022-05-24,"buy","house","freehold",3,"Reading",1e+06,2022-07-04,9e+05
17039902,2022-05-26,"buy","house","freehold",4,"Leicester",425000,2022-05-31,4e+05
17041430,2022-05-26,"buy","flat","leasehold",1,"Salford",220000,2022-06-20,210000
17052644,2022-05-26,"buy","house","freehold",4,"Exeter",395000,2022-06-24,390000
17066695,2022-05-29,"buy","house","freehold",4,"Hull",5e+05,2022-06-07,475000
17080019,2022-05-30,"buy","house","freehold",4,"Leicester",450000,2022-06-23,440000
17011056,2022-05-23,"buy","flat","leasehold",2,"Sheffield",130000,2022-07-22,120000
17023623,2022-05-24,"buy","flat","leasehold",2,"Reading",299950,2022-07-05,289950
17026871,2022-05-24,"buy","house","unknown",4,"Newcastle Upon Tyne",280000,2022-08-15,220000
17032101,2022-05-26,"buy","flat","leasehold",1,"Watford",240000,2022-07-16,230000
17045319,2022-05-26,"buy","house","freehold",5,"Warrington",6e+05,2022-08-17,558500
17053802,2022-05-26,"buy","house","unknown",2,"Leicester",190000,2022-05-27,175000
17058736,2022-05-28,"buy","house","freehold",3,"Leicester",350000,2022-06-27,325000
17059589,2022-05-27,"buy","flat","leasehold",1,"Chelmsford",195000,2022-07-18,190000
17060431,2022-05-27,"buy","house","freehold",3,"Leicester",220000,2022-06-20,2e+05
17064128,2022-05-28,"buy","house","freehold",3,"Mansfield",270000,2022-06-22,235000
17070016,2022-05-30,"buy","house","freehold",3,"Sheffield",265000,2022-07-14,259000
17072972,2021-12-22,"buy","flat","leasehold",2,"Exeter",170000,2022-05-30,165000
17078001,2022-05-31,"buy","house","freehold",5,"Lincoln",610000,2022-07-26,585000
17080454,2022-05-31,"buy","flat","leasehold",1,"Reading",225000,2022-06-30,215000
17089072,2022-05-31,"buy","house","freehold",4,"Warrington",580000,2022-06-30,565000
17094504,2022-05-31,"buy","flat","leasehold",1,"Surbiton",320000,2022-07-06,299950
17095618,2022-05-31,"buy","flat","leasehold",1,"Reading",234950,2022-08-01,229950
17121733,2022-06-06,"buy","house","freehold",3,"Warrington",320000,2022-06-28,310000
17128669,2022-06-06,"buy","house","freehold",4,"Leicester",465000,2022-06-16,450000
17128804,2022-06-06,"buy","house","freehold",4,"Gloucester",625000,2022-06-09,6e+05
17131318,2022-06-06,"buy","house","freehold",4,"Plymouth",3e+05,2022-07-14,260000
17149743,2022-06-07,"buy","house","freehold",3,"Leicester",315000,2022-07-28,3e+05
17160551,2022-06-09,"buy","flat","leasehold",2,"Coventry",112500,2022-07-06,109950
17165597,2022-06-09,"buy","house","freehold",5,"Reading",1450000,2022-07-26,1325000
17174935,2022-06-10,"buy","house","freehold",4,"Plymouth",230000,2022-08-19,190000
12202624,2021-01-04,"buy","flat","leasehold",2,"Uxbridge",3e+05,2021-02-03,290000
12233516,2021-01-07,"buy","house","unknown",3,"Uxbridge",615000,2021-04-21,560000
12261364,2021-01-08,"buy","house","freehold",2,"Leicester",190000,2021-02-17,180000
12263284,2021-01-06,"buy","house","freehold",3,"Leicester",2e+05,2021-02-24,190000
12298523,2021-01-12,"buy","flat","leasehold",1,"Basildon",180000,2021-01-27,160000
12310062,2021-01-14,"buy","house","freehold",4,"Newcastle Upon Tyne",309950,2021-03-26,305000
12339864,2021-01-18,"buy","flat","unknown",0,"Surbiton",205000,2021-10-06,124995
12346964,2021-01-19,"buy","house","freehold",3,"Leicester",175000,2021-03-01,165000
12359157,2021-01-20,"buy","flat","leasehold",2,"Uxbridge",320000,2021-02-19,310000
12372944,2021-01-20,"buy","house","unknown",4,"Luton",375000,2021-03-29,350000
12421889,2021-01-27,"buy","flat","leasehold",1,"Richmond",450000,2021-04-16,420000
12423745,2021-01-27,"buy","house","unknown",3,"Newcastle Upon Tyne",325000,2021-04-19,3e+05
12462274,2021-01-30,"buy","house","freehold",3,"Bromley",8e+05,2021-02-15,780000
12462552,2021-01-29,"buy","house","freehold",5,"Plymouth",169000,2021-03-11,165000
12470711,2021-01-29,"buy","flat","leasehold",2,"Watford",431000,2021-02-26,402830
12478417,2021-01-30,"buy","house","freehold",5,"Lincoln",525000,2021-03-10,499950
12494319,2021-02-03,"buy","house","freehold",4,"Barnet",799950,2021-04-06,775000
12497791,2021-02-03,"buy","house","freehold",4,"Plymouth",220000,2021-08-04,210000
12511370,2021-02-04,"buy","house","freehold",3,"Newcastle Upon Tyne",239950,2021-06-04,229950
12511583,2021-02-04,"buy","house","freehold",4,"Cardiff",3e+05,2021-03-24,289995
12520254,2021-02-03,"buy","house","freehold",4,"Cheltenham",380000,2021-02-12,370000
12538454,2021-02-05,"buy","house","freehold",4,"Leicester",395000,2021-03-22,385000
12565562,2021-02-09,"buy","flat","leasehold",2,"Brighton",475000,2021-10-06,470000
12568949,2021-02-10,"buy","house","freehold",3,"Cardiff",250000,2021-03-31,240000
12578357,2021-02-09,"buy","house","freehold",4,"Mansfield",285000,2021-04-06,280000
12579649,2021-02-11,"buy","house","freehold",3,"Salford",360000,2021-03-04,350000
12592707,2021-02-12,"buy","house","freehold",4,"Leicester",435000,2021-03-11,425000
12637025,2021-02-17,"buy","house","freehold",2,"Richmond",725000,2021-03-01,695000
12638785,2021-02-17,"buy","house","freehold",3,"Newcastle Upon Tyne",105000,2021-02-19,1e+05
12649776,2021-02-18,"buy","house","freehold",2,"Plymouth",180000,2021-04-16,165000
12652595,2021-02-18,"buy","house","freehold",3,"Sheffield",220000,2021-09-02,215000
12658396,2021-02-17,"buy","house","freehold",4,"Basildon",539000,2021-04-05,525000
12707292,2021-02-24,"buy","flat","leasehold",1,"Bromley",290000,2021-05-18,280000
12713366,2021-02-23,"buy","house","freehold",3,"Gillingham",395000,2021-03-06,380000
12715391,2021-02-23,"buy","house","freehold",2,"Plymouth",145000,2021-03-06,140000
12785582,2021-03-03,"buy","flat","leasehold",1,"Luton",165000,2021-07-09,160000
12789859,2021-02-24,"buy","house","freehold",3,"Reading",285000,2021-04-14,275000
12790036,2021-01-11,"buy","flat","leasehold",2,"Surbiton",465000,2021-04-07,445000
12829112,2021-03-04,"buy","house","freehold",3,"Cardiff",3e+05,2021-08-16,295000
12830953,2021-03-08,"buy","flat","leasehold",2,"Exeter",160000,2021-05-19,130000
12833723,2021-03-09,"buy","flat","leasehold",1,"Salford",140000,2021-10-12,1e+05
12840040,2021-03-08,"buy","house","freehold",5,"Wolverhampton",475000,2021-09-21,450000
12844557,2021-02-22,"buy","house","freehold",4,"Ilford",8e+05,2021-04-09,775000
12850123,2021-03-05,"buy","house","freehold",2,"Leicester",210000,2021-03-23,2e+05
12851679,2021-03-10,"buy","house","freehold",3,"Leicester",260000,2021-03-24,250000
12857690,2021-03-03,"buy","house","freehold",4,"Lincoln",475000,2021-05-22,465000
12859322,2021-03-11,"buy","house","freehold",3,"Leicester",360000,2021-04-01,340000
12876484,2021-03-11,"buy","house","freehold",4,"Wolverhampton",325000,2021-04-27,310000
12888715,2021-03-12,"buy","house","freehold",2,"Exeter",225000,2021-04-21,215000
12890362,2021-03-05,"buy","house","freehold",3,"Coventry",239950,2021-03-12,235000
12891328,2021-03-11,"buy","flat","freehold",2,"Reading",240000,2021-08-24,228000
12894624,2021-03-13,"buy","house","freehold",4,"Cheltenham",470000,2021-05-17,450000
12899572,2021-03-13,"buy","house","unknown",2,"Mansfield",275000,2021-04-16,265000
12917454,2021-03-16,"buy","flat","leasehold",2,"Bromley",385000,2021-06-04,375000
12932185,2021-03-17,"buy","house","freehold",4,"Reading",650000,2021-03-20,6e+05
12932900,2021-03-17,"buy","house","freehold",2,"Newcastle Upon Tyne",135000,2021-04-20,125000
12933124,2021-03-17,"buy","house","freehold",4,"Reading",595000,2021-03-31,575000
12951301,2021-03-16,"buy","flat","leasehold",1,"Newcastle Upon Tyne",150000,2021-08-27,105000
12954715,2021-03-18,"buy","flat","leasehold",1,"Surbiton",329950,2021-10-18,299000
12954797,2021-03-18,"buy","flat","unknown",0,"Dartford",130000,2021-04-08,125000
12962589,2021-03-19,"buy","house","freehold",3,"Coventry",230000,2021-04-20,225000
12973821,2021-03-18,"buy","flat","leasehold",2,"Brighton",375000,2021-04-19,350000
12974176,2021-03-18,"buy","house","freehold",3,"Hull",145000,2021-04-09,140000
12976811,2021-03-19,"buy","house","freehold",4,"Lincoln",289950,2021-04-05,270000
12981141,2021-03-20,"buy","house","freehold",3,"Mansfield",230000,2021-05-13,210000
12985150,2021-03-21,"buy","house","freehold",2,"Dartford",260000,2021-05-06,250000
13009311,2021-03-22,"buy","flat","leasehold",2,"Brighton",450000,2021-05-07,425000
13010090,2021-03-23,"buy","house","freehold",3,"Sheffield",189950,2021-04-09,185000
13026575,2021-03-25,"buy","house","freehold",3,"Bromley",485000,2021-05-26,475000
13035269,2021-03-24,"buy","house","freehold",3,"Hull",195000,2021-05-06,190000
13069290,2021-03-29,"buy","house","freehold",3,"Stoke On Trent",194950,2021-08-02,189950
16150574,2021-12-23,"buy","flat","leasehold",2,"Reading",325000,2022-01-12,3e+05
16194845,2022-03-01,"buy","house","freehold",4,"Leicester",599950,2022-04-07,575000
16211180,2022-03-02,"buy","house","unknown",2,"Hull",179950,2022-03-28,174950
16217266,2022-03-03,"buy","house","freehold",5,"Reading",675000,2022-04-20,650000
16222816,2022-03-03,"buy","house","freehold",3,"Luton",260000,2022-03-25,250000
14423043,2021-08-09,"buy","house","freehold",3,"Barnet",7e+05,2021-08-24,650000
14435691,2021-08-10,"buy","house","freehold",3,"Reading",335000,2021-11-10,305000
14437138,2021-08-10,"buy","house","freehold",2,"Coventry",325000,2021-10-04,310000
14446723,2021-08-10,"buy","house","freehold",4,"Cheltenham",720000,2021-08-17,675000
14457083,2021-08-12,"buy","house","freehold",3,"Leicester",280000,2021-10-25,275000
14471461,2021-08-13,"buy","house","freehold",4,"Leicester",425000,2021-08-30,415000
14500699,2021-08-17,"buy","house","freehold",2,"Ilford",725000,2021-10-29,699995
14505316,2021-08-17,"buy","flat","leasehold",2,"Reading",190000,2022-05-10,140000
14506067,2021-08-17,"buy","flat","leasehold",1,"Gloucester",162500,2022-01-13,155000
14511644,2021-08-18,"buy","flat","leasehold",2,"Richmond",575000,2021-09-29,5e+05
14529749,2021-08-19,"buy","house","unknown",4,"Lincoln",699950,2021-11-05,650000
14533547,2021-08-20,"buy","flat","leasehold",2,"Newcastle Upon Tyne",195000,2021-09-29,185000
14542041,2021-08-20,"buy","house","freehold",4,"Coventry",325000,2021-08-27,3e+05
14543091,2021-08-19,"buy","house","unknown",5,"Lincoln",350000,2021-09-14,335000
14545071,2021-08-20,"buy","house","freehold",3,"Exeter",895000,2021-10-01,850000
14553192,2021-08-23,"buy","house","freehold",4,"Coventry",265000,2021-10-07,249950
14557102,2021-08-23,"buy","house","freehold",3,"Hull",150000,2021-08-31,145000
14574625,2021-08-24,"buy","house","freehold",3,"Reading",325000,2021-09-17,3e+05
14592305,2021-08-26,"buy","house","unknown",2,"Stoke On Trent",260000,2021-09-20,250000
14620444,2021-09-02,"buy","house","freehold",4,"Uxbridge",695000,2021-09-14,685000
14626205,2021-09-03,"buy","house","freehold",5,"Reading",8e+05,2021-09-27,775000
14642775,2021-09-06,"buy","flat","leasehold",1,"Ilford",325000,2021-10-21,3e+05
14671486,2021-09-05,"buy","house","freehold",3,"Brighton",975000,2022-03-01,950000
14683621,2021-09-08,"buy","house","freehold",2,"Coventry",260000,2021-09-24,250000
14709626,2021-09-10,"buy","house","freehold",3,"Plymouth",185000,2021-10-11,175000
14720741,2021-09-10,"buy","flat","leasehold",2,"Cardiff",170000,2021-10-12,165000
14740556,2021-09-14,"buy","house","unknown",3,"Surbiton",6e+05,2021-10-18,579950
14758091,2021-09-16,"buy","house","freehold",3,"Reading",550000,2022-03-04,475000
14762860,2021-09-17,"buy","house","freehold",4,"Leicester",475000,2022-01-07,465000
14763395,2021-09-16,"buy","flat","leasehold",2,"Basildon",180000,2021-10-04,150000
14777456,2021-09-16,"buy","house","freehold",3,"Coventry",220000,2021-12-26,2e+05
14793656,2021-09-20,"buy","house","freehold",4,"Sheffield",350000,2021-11-02,330000
14811575,2021-09-22,"buy","flat","leasehold",2,"Salford",215000,2021-11-22,2e+05
14815181,2021-06-28,"buy","flat","leasehold",1,"Sheffield",125000,2021-10-11,120000
14820804,2021-09-23,"buy","house","freehold",2,"Sheffield",275000,2022-01-05,250000
14824448,2021-06-15,"buy","house","freehold",3,"Sheffield",160000,2021-08-23,155000
14827201,2021-09-24,"buy","flat","leasehold",2,"Salford",235000,2021-11-24,225000
15722883,2022-01-19,"buy","house","freehold",4,"Coventry",270000,2022-04-04,220000
15750829,2021-12-26,"buy","house","freehold",3,"Basildon",375000,2022-02-08,360000
15756346,2022-01-11,"buy","house","freehold",5,"Coventry",865000,2022-08-12,799995
15791971,2021-11-02,"buy","house","freehold",2,"Coventry",210000,2022-03-10,190000
15824468,2022-01-21,"buy","house","freehold",3,"Chelmsford",495000,2022-02-28,485000
15874875,2022-01-27,"buy","flat","unknown",1,"Reading",140000,2022-03-17,130000
15898510,2022-01-29,"buy","flat","leasehold",2,"Bromley",425000,2022-02-19,4e+05
17172907,2022-06-10,"buy","house","freehold",4,"Dartford",865000,2022-07-16,835000
17183606,2022-06-10,"buy","house","unknown",2,"Stoke On Trent",350000,2022-08-01,335000
17189521,2022-06-10,"buy","flat","leasehold",1,"Leicester",145000,2022-07-14,140000
17212818,2022-06-14,"buy","flat","leasehold",1,"Richmond",335000,2022-07-21,325000
17214290,2022-06-14,"buy","house","freehold",3,"Mansfield",230000,2022-08-15,225000
12219862,2021-01-06,"buy","flat","leasehold",2,"Cardiff",2e+05,2021-02-08,190000
12233561,2021-01-05,"buy","flat","leasehold",2,"Cardiff",220000,2021-01-29,215000
12237111,2021-01-07,"buy","house","freehold",3,"Coventry",290000,2021-07-02,250000
12268002,2021-01-11,"buy","house","freehold",3,"Bromley",565000,2021-03-21,550000
12276425,2021-01-12,"buy","flat","leasehold",2,"Richmond",599950,2021-01-22,575000
12290835,2021-01-13,"buy","house","freehold",4,"Uxbridge",520000,2021-02-03,5e+05
12296771,2021-01-12,"buy","house","freehold",4,"Lincoln",375000,2021-08-15,350000
12333641,2021-01-18,"buy","flat","leasehold",1,"Surbiton",329950,2021-03-11,319950
12336214,2021-01-18,"buy","house","freehold",3,"Uxbridge",6e+05,2021-02-24,5e+05
12367477,2021-01-20,"buy","house","freehold",3,"Leicester",262950,2021-03-23,260000
12367717,2021-01-21,"buy","house","freehold",4,"Coventry",4e+05,2021-02-08,390000
12377946,2021-01-22,"buy","flat","leasehold",2,"Reading",230000,2021-03-26,210000
12399252,2021-01-23,"buy","house","freehold",2,"Basildon",295000,2021-01-30,280000
12408138,2021-01-24,"buy","house","freehold",3,"Warrington",3e+05,2021-03-26,290000
12424180,2021-01-27,"buy","house","freehold",4,"Coventry",469500,2021-03-27,450000
12434873,2021-01-26,"buy","house","unknown",2,"Brighton",231500,2021-02-26,231000
12451182,2021-01-29,"buy","flat","leasehold",2,"Uxbridge",389950,2021-03-06,379950
12477523,2021-02-01,"buy","house","freehold",5,"Reading",460000,2021-05-20,4e+05
12505771,2021-02-03,"buy","house","freehold",2,"Lincoln",195000,2021-05-04,175000
12537550,2021-02-05,"buy","house","freehold",4,"Watford",750000,2021-03-15,7e+05
12538707,2021-02-06,"buy","house","freehold",2,"Plymouth",150000,2021-03-04,145000
12559230,2021-02-08,"buy","house","freehold",3,"Basildon",375000,2021-02-25,350000
12568699,2021-02-09,"buy","house","freehold",3,"Luton",310000,2021-02-23,3e+05
12610702,2021-02-15,"buy","flat","leasehold",2,"Newcastle Upon Tyne",128000,2021-03-22,120000
12615097,2021-02-15,"buy","house","freehold",3,"Coventry",195000,2021-04-16,189950
12625261,2021-02-16,"buy","house","freehold",4,"Ilford",650000,2021-03-08,6e+05
12659880,2021-02-11,"buy","house","freehold",3,"Coventry",165000,2021-02-22,155000
12660286,2021-02-17,"buy","house","unknown",2,"Cheltenham",270000,2021-03-06,260000
12201921,2021-01-04,"buy","house","freehold",3,"Surbiton",599950,2021-02-01,575000
12267782,2021-01-11,"buy","house","freehold",2,"Uxbridge",430000,2021-01-18,399950
12282264,2021-01-12,"buy","house","freehold",3,"Leicester",250000,2021-01-26,240000
12285589,2021-01-13,"buy","flat","leasehold",1,"Bromley",280000,2021-01-26,270000
12291277,2021-01-13,"buy","house","freehold",2,"Reading",420000,2021-05-10,399950
12302136,2021-01-14,"buy","flat","leasehold",2,"Richmond",485000,2021-05-17,450000
12304175,2021-01-14,"buy","flat","leasehold",1,"Reading",184950,2021-02-20,165000
12304496,2021-01-14,"buy","house","freehold",3,"Reading",250000,2021-01-28,225000
